timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1509118441362,6721,4149 /,200,OK,Returning User 1-6,text,true,,32370,10,10,5976,0
1509118443428,4655,4149 /,200,OK,Returning User 1-8,text,true,,32370,10,10,4654,0
1509118437363,10720,4149 /,200,OK,Returning User 1-2,text,true,,32370,10,10,8641,0
1509118448090,29,4150 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,29,0
1509118448089,46,4150 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,46,0
1509118448088,60,4150 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,60,0
1509118444430,3858,4149 /,200,OK,Returning User 1-9,text,true,,32370,10,10,3857,0
1509118440353,7936,4149 /,200,OK,Returning User 1-5,text,true,,32370,10,10,7181,0
1509118438356,9934,4149 /,200,OK,Returning User 1-3,text,true,,32370,10,10,7625,0
1509118442380,5916,4149 /,200,OK,Returning User 1-7,text,true,,32370,10,10,5269,0
1509118439345,8952,4149 /,200,OK,Returning User 1-4,text,true,,32370,10,10,7582,0
1509118436515,11782,4149 /,200,OK,Returning User 1-1,text,true,,32370,10,10,9354,0
1509118445430,2866,4149 /,200,OK,Returning User 1-10,text,true,,32370,10,10,2866,0
1509118448288,18,4150 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,17,0
1509118448291,30,4150 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,30,0
1509118448297,27,4150 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,27,0
1509118448290,45,4150 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,45,0
1509118448297,45,4150 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,45,0
1509118448298,50,4150 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,50,0
1509118448299,49,4150 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,49,0
1509118449089,53,4151 /cart/summary/,200,OK,Returning User 1-6,text,true,,520,10,10,53,0
1509118449090,103,4151 /cart/summary/,200,OK,Returning User 1-2,text,true,,520,10,10,103,0
1509118449296,50,4151 /cart/summary/,200,OK,Returning User 1-7,text,true,,520,10,10,50,0
1509118449292,58,4151 /cart/summary/,200,OK,Returning User 1-3,text,true,,520,10,10,58,0
1509118449089,271,4151 /cart/summary/,200,OK,Returning User 1-8,text,true,,520,10,10,271,0
1509118449297,109,4151 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,109,0
1509118449297,156,4151 /cart/summary/,200,OK,Returning User 1-4,text,true,,520,10,10,156,0
1509118449299,172,4151 /cart/summary/,200,OK,Returning User 1-10,text,true,,520,10,10,172,0
1509118449290,260,4151 /cart/summary/,200,OK,Returning User 1-5,text,true,,520,10,10,260,0
1509118449288,344,4151 /cart/summary/,200,OK,Returning User 1-9,text,true,,520,10,10,344,0
1509118450090,425,4152 /account/login/,200,OK,Returning User 1-2,text,true,,14838,10,10,425,0
1509118450089,434,4152 /account/login/,200,OK,Returning User 1-8,text,true,,14838,10,10,434,0
1509118450291,269,4152 /account/login/,200,OK,Returning User 1-3,text,true,,14838,10,10,269,0
1509118450089,553,4152 /account/login/,200,OK,Returning User 1-6,text,true,,14838,10,10,553,0
1509118450298,472,4152 /account/login/,200,OK,Returning User 1-1,text,true,,14838,10,10,472,0
1509118450297,553,4152 /account/login/,200,OK,Returning User 1-7,text,true,,14838,10,10,553,0
1509118450299,602,4152 /account/login/,200,OK,Returning User 1-10,text,true,,14838,10,10,602,0
1509118450297,734,4152 /account/login/,200,OK,Returning User 1-4,text,true,,14838,10,10,734,0
1509118451089,17,4154 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,17,0
1509118450289,817,4152 /account/login/,200,OK,Returning User 1-5,text,true,,14838,10,10,817,0
1509118451089,25,4154 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,25,0
1509118451090,30,4154 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,30,0
1509118450289,931,4152 /account/login/,200,OK,Returning User 1-9,text,true,,14838,10,10,931,0
1509118451290,10,4154 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,10,0
1509118451289,12,4154 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,12,0
1509118451299,11,4154 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,11,0
1509118451297,30,4154 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,30,0
1509118451297,40,4154 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,40,0
1509118451298,73,4154 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,73,0
1509118451292,84,4154 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,84,0
1509118452090,29,4155 /cart/summary/,200,OK,Returning User 1-2,text,true,,520,10,10,29,0
1509118452089,59,4155 /cart/summary/,200,OK,Returning User 1-8,text,true,,520,10,10,59,0
1509118452089,248,4155 /cart/summary/,200,OK,Returning User 1-6,text,true,,520,10,10,248,0
1509118452292,127,4155 /cart/summary/,200,OK,Returning User 1-3,text,true,,520,10,10,127,0
1509118452298,131,4155 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,131,0
1509118452297,211,4155 /cart/summary/,200,OK,Returning User 1-4,text,true,,520,10,10,211,0
1509118452299,222,4155 /cart/summary/,200,OK,Returning User 1-10,text,true,,520,10,10,222,0
