timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1519282387445,40,4149 /,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,Returning User 1-1,text,false,,2109,1,1,0,0
1519282387492,1,4150 /jsi18n/,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,Returning User 1-1,text,false,,2109,1,1,0,0
1519282387592,1,4151 /cart/summary/,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,Returning User 1-1,text,false,,2109,1,1,0,0
1519282387693,0,4152 /account/login/,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,Returning User 1-1,text,false,,2109,1,1,0,0
1519282387792,1,4154 /jsi18n/,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,Returning User 1-1,text,false,,2109,1,1,0,0
1519282387893,0,4155 /cart/summary/,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,Returning User 1-1,text,false,,2109,1,1,0,0
1519282387993,11,4156 /account/login/,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,Returning User 1-1,text,false,,2109,1,1,0,0
1519282388092,1,4157 /,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,Returning User 1-1,text,false,,2109,1,1,0,0
1519282388192,1,4159 /jsi18n/,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,Returning User 1-1,text,false,,2109,1,1,0,0
1519282388293,15859,4167 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,15859,0
1519282395390,11276,4149 /,200,OK,Returning User 1-9,text,true,,32370,10,10,11275,0
1519282389321,17345,4149 /,200,OK,Returning User 1-3,text,true,,32370,10,10,16014,0
1519282391364,15303,4149 /,200,OK,Returning User 1-5,text,true,,32370,10,10,14573,0
1519282406667,29,4150 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,29,0
1519282390329,16368,4149 /,200,OK,Returning User 1-4,text,true,,32370,10,10,15031,0
1519282406667,35,4150 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,35,0
1519282394378,12321,4149 /,200,OK,Returning User 1-8,text,true,,32370,10,10,12153,0
1519282393364,13334,4149 /,200,OK,Returning User 1-7,text,true,,32370,10,10,12563,0
1519282406698,10,4150 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,10,0
1519282404153,2537,4168 /products/category/books-4/,200,OK,Returning User 1-1,text,true,,13276,10,10,2537,0
1519282406667,43,4150 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,43,0
1519282388321,18390,4149 /,200,OK,Returning User 1-2,text,true,,32370,10,10,17027,0
1519282392359,14352,4149 /,200,OK,Returning User 1-6,text,true,,32370,10,10,13718,0
1519282396393,10319,4149 /,200,OK,Returning User 1-10,text,true,,32370,10,10,10281,0
1519282406713,8,4150 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,7,0
1519282406707,20,4150 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,20,0
1519282406706,26,4150 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,26,0
1519282406712,25,4150 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,25,0
1519282406709,33,4169 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,33,0
1519282406711,35,4150 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,35,0
1519282407668,32,4151 /cart/summary/,200,OK,Returning User 1-5,text,true,,520,10,10,32,0
1519282407666,46,4151 /cart/summary/,200,OK,Returning User 1-9,text,true,,520,10,10,46,0
1519282407668,62,4151 /cart/summary/,200,OK,Returning User 1-3,text,true,,520,10,10,62,0
1519282407708,38,4151 /cart/summary/,200,OK,Returning User 1-7,text,true,,520,10,10,38,0
1519282407713,49,4151 /cart/summary/,200,OK,Returning User 1-10,text,true,,520,10,10,49,0
1519282407706,72,4151 /cart/summary/,200,OK,Returning User 1-8,text,true,,520,10,10,72,0
1519282407713,82,4151 /cart/summary/,200,OK,Returning User 1-6,text,true,,520,10,10,82,0
1519282407699,112,4151 /cart/summary/,200,OK,Returning User 1-4,text,true,,520,10,10,112,0
1519282407711,104,4151 /cart/summary/,200,OK,Returning User 1-2,text,true,,520,10,10,104,0
1519282407710,119,4171 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,119,0
1519282408668,436,4152 /account/login/,200,OK,Returning User 1-3,text,true,,14838,10,10,436,0
1519282408666,447,4152 /account/login/,200,OK,Returning User 1-9,text,true,,14838,10,10,447,0
1519282408698,431,4152 /account/login/,200,OK,Returning User 1-4,text,true,,14838,10,10,431,0
1519282408708,531,4152 /account/login/,200,OK,Returning User 1-7,text,true,,14838,10,10,531,0
1519282408707,541,4152 /account/login/,200,OK,Returning User 1-8,text,true,,14838,10,10,540,0
1519282408711,681,4152 /account/login/,200,OK,Returning User 1-2,text,true,,14838,10,10,681,0
1519282408713,700,4152 /account/login/,200,OK,Returning User 1-6,text,true,,14838,10,10,700,0
1519282408667,924,4152 /account/login/,200,OK,Returning User 1-5,text,true,,14838,10,10,924,0
1519282409667,7,4154 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,7,0
1519282409667,17,4154 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,17,0
1519282409667,19,4154 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,19,0
1519282409706,7,4154 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,7,0
1519282409712,7,4154 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,7,0
1519282409712,13,4154 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,13,0
1519282409707,22,4154 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,22,0
1519282408709,1226,4173 /graphql/,200,OK,Returning User 1-1,text,true,,14231,10,10,1226,0
1519282408712,1270,4152 /account/login/,200,OK,Returning User 1-10,text,true,,14838,10,10,1270,0
1519282409983,8,4154 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,7,0
1519282409936,334,4194 /products/meyer-ltd-37/,200,OK,Returning User 1-1,text,true,,25903,10,10,334,0
1519282409699,576,4154 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,576,0
1519282410666,30,4155 /cart/summary/,200,OK,Returning User 1-9,text,true,,520,10,10,30,0
1519282410668,31,4155 /cart/summary/,200,OK,Returning User 1-3,text,true,,520,10,10,31,0
1519282410698,45,4155 /cart/summary/,200,OK,Returning User 1-4,text,true,,520,10,10,45,0
1519282410667,85,4155 /cart/summary/,200,OK,Returning User 1-5,text,true,,520,10,10,85,0
1519282410707,53,4155 /cart/summary/,200,OK,Returning User 1-8,text,true,,520,10,10,53,0
1519282410708,73,4155 /cart/summary/,200,OK,Returning User 1-7,text,true,,520,10,10,73,0
1519282410711,73,4155 /cart/summary/,200,OK,Returning User 1-2,text,true,,520,10,10,73,0
1519282410712,87,4155 /cart/summary/,200,OK,Returning User 1-6,text,true,,520,10,10,87,0
1519282410936,7,4196 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,7,0
1519282410982,18,4155 /cart/summary/,200,OK,Returning User 1-10,text,true,,520,10,10,18,0
1519282411936,544,4205 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,544,0
1519282411707,3805,4156 /account/login/,200,OK,Returning User 1-8,text,true,,32972,10,10,2097,0
1519282411698,3814,4156 /account/login/,200,OK,Returning User 1-4,text,true,,32972,10,10,672,0
1519282411982,3531,4156 /account/login/,200,OK,Returning User 1-10,text,true,,32972,10,10,1197,0
1519282411711,3844,4156 /account/login/,200,OK,Returning User 1-2,text,true,,32972,10,10,2134,0
1519282411712,3844,4156 /account/login/,200,OK,Returning User 1-6,text,true,,32972,10,10,1450,0
1519282411668,3889,4156 /account/login/,200,OK,Returning User 1-3,text,true,,32972,10,10,694,0
1519282411667,4223,4156 /account/login/,200,OK,Returning User 1-5,text,true,,32972,10,10,728,0
1519282411666,4224,4156 /account/login/,200,OK,Returning User 1-9,text,true,,32972,10,10,2155,0
1519282411707,4184,4156 /account/login/,200,OK,Returning User 1-7,text,true,,32972,10,10,1513,0
1519282415891,830,4157 /,200,OK,Returning User 1-9,text,true,,32362,10,10,829,0
1519282415514,1208,4157 /,200,OK,Returning User 1-10,text,true,,32362,10,10,628,0
1519282412936,4343,4206 /products/meyer-ltd-37/add/,200,OK,Returning User 1-1,text,true,,332,10,10,4343,0
1519282415891,1389,4157 /,200,OK,Returning User 1-7,text,true,,32362,10,10,1220,0
1519282415557,1724,4157 /,200,OK,Returning User 1-6,text,true,,32362,10,10,958,0
1519282417281,7,4159 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,7,0
1519282415556,1752,4157 /,200,OK,Returning User 1-2,text,true,,32362,10,10,1751,0
1519282417282,31,4159 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,31,0
1519282417308,16,4159 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,16,0
1519282417280,215,4207 /cart/summary/,200,OK,Returning User 1-1,text,true,,1785,10,10,215,0
1519282416890,611,4159 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,611,0
1519282416723,788,4159 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,788,0
1519282415513,2176,4157 /,200,OK,Returning User 1-8,text,true,,32362,10,10,2175,0
1519282415513,2176,4157 /,200,OK,Returning User 1-4,text,true,,32362,10,10,589,0
1519282415558,2132,4157 /,200,OK,Returning User 1-3,text,true,,32362,10,10,1131,0
1519282415891,1800,4157 /,200,OK,Returning User 1-5,text,true,,32362,10,10,1358,0
1519282417690,10,4159 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,10,0
1519282417689,19,4159 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,19,0
1519282417689,25,4159 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,25,0
1519282417691,29,4159 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,29,0
1519282417722,24,4167 /cart/summary/,200,OK,Returning User 1-10,text,true,,520,10,10,24,0
1519282417890,20,4167 /cart/summary/,200,OK,Returning User 1-9,text,true,,520,10,10,20,0
1519282418281,49,4167 /cart/summary/,200,OK,Returning User 1-7,text,true,,520,10,10,49,0
1519282418282,59,4167 /cart/summary/,200,OK,Returning User 1-6,text,true,,520,10,10,59,0
