timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1519314437304,13893,4149 /,200,OK,Returning User 1-5,text,true,,32370,10,10,13293,0
1519314433385,17811,4149 /,200,OK,Returning User 1-1,text,true,,32370,10,10,16622,0
1519314440353,10840,4149 /,200,OK,Returning User 1-8,text,true,,32370,10,10,10840,0
1519314451201,25,4150 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,25,0
1519314451203,29,4150 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,29,0
1519314451203,31,4150 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,31,0
1519314434306,16928,4149 /,200,OK,Returning User 1-2,text,true,,32370,10,10,15715,0
1519314438317,12918,4149 /,200,OK,Returning User 1-6,text,true,,32370,10,10,12293,0
1519314441356,9881,4149 /,200,OK,Returning User 1-9,text,true,,32370,10,10,9854,0
1519314451237,7,4150 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,7,0
1519314451235,13,4150 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,13,0
1519314451236,18,4150 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,18,0
1519314442359,9059,4149 /,200,OK,Returning User 1-10,text,true,,32370,10,10,9059,0
1519314439343,12075,4149 /,200,OK,Returning User 1-7,text,true,,32370,10,10,11828,0
1519314436312,15107,4149 /,200,OK,Returning User 1-4,text,true,,32370,10,10,14273,0
1519314435306,16114,4149 /,200,OK,Returning User 1-3,text,true,,32370,10,10,14702,0
1519314451419,9,4150 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,9,0
1519314451420,12,4150 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,12,0
1519314451422,15,4150 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,15,0
1519314451419,23,4150 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,23,0
1519314452201,83,4151 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,83,0
1519314452203,90,4151 /cart/summary/,200,OK,Returning User 1-5,text,true,,520,10,10,90,0
1519314452236,85,4151 /cart/summary/,200,OK,Returning User 1-6,text,true,,520,10,10,85,0
1519314452237,91,4151 /cart/summary/,200,OK,Returning User 1-9,text,true,,520,10,10,91,0
1519314452203,151,4151 /cart/summary/,200,OK,Returning User 1-8,text,true,,520,10,10,151,0
1519314452236,121,4151 /cart/summary/,200,OK,Returning User 1-2,text,true,,520,10,10,121,0
1519314452419,23,4151 /cart/summary/,200,OK,Returning User 1-10,text,true,,520,10,10,23,0
1519314452422,37,4151 /cart/summary/,200,OK,Returning User 1-3,text,true,,520,10,10,37,0
1519314452421,54,4151 /cart/summary/,200,OK,Returning User 1-4,text,true,,520,10,10,54,0
1519314452419,71,4151 /cart/summary/,200,OK,Returning User 1-7,text,true,,520,10,10,71,0
1519314453203,516,4152 /account/login/,200,OK,Returning User 1-8,text,true,,14838,10,10,516,0
1519314453202,526,4152 /account/login/,200,OK,Returning User 1-1,text,true,,14838,10,10,526,0
1519314453204,536,4152 /account/login/,200,OK,Returning User 1-5,text,true,,14838,10,10,536,0
1519314453237,640,4152 /account/login/,200,OK,Returning User 1-6,text,true,,14838,10,10,640,0
1519314453238,650,4152 /account/login/,200,OK,Returning User 1-9,text,true,,14838,10,10,650,0
1519314453420,474,4152 /account/login/,200,OK,Returning User 1-4,text,true,,14838,10,10,474,0
1519314453422,566,4152 /account/login/,200,OK,Returning User 1-3,text,true,,14838,10,10,566,0
1519314453419,574,4152 /account/login/,200,OK,Returning User 1-7,text,true,,14838,10,10,574,0
1519314453419,623,4152 /account/login/,200,OK,Returning User 1-10,text,true,,14838,10,10,623,0
1519314453235,857,4152 /account/login/,200,OK,Returning User 1-2,text,true,,14838,10,10,857,0
1519314454201,7,4154 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,7,0
1519314454204,11,4154 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,10,0
1519314454203,18,4154 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,18,0
1519314454236,6,4154 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,6,0
1519314454236,11,4154 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,11,0
1519314454237,15,4154 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,15,0
1519314454419,7,4154 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,7,0
1519314454422,14,4154 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,14,0
1519314454421,21,4154 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,21,0
1519314454419,24,4154 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,24,0
1519314455204,33,4155 /cart/summary/,200,OK,Returning User 1-5,text,true,,520,10,10,33,0
1519314455201,43,4155 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,43,0
1519314455203,68,4155 /cart/summary/,200,OK,Returning User 1-8,text,true,,520,10,10,68,0
1519314455237,42,4155 /cart/summary/,200,OK,Returning User 1-9,text,true,,520,10,10,42,0
